cpu_load,memory_load,disk_load,power
0.0400638678389167,0.8129109660148406,0.9523716952194528,85.77236313161099
0.9986426671516327,0.5253459042920983,0.2079456573702393,138.19719314627315
0.4913191422451656,0.5999640437052092,0.2299130473527864,92.8005848078525
0.90103566359583,0.61962412688652,0.323275659988456,141.61858533834013
0.0103286501377954,0.5910508659651534,0.0998832855239552,33.827848939931634
0.1765064959711617,0.6759474710776087,0.2971524469659268,71.97730048703338
0.4828906663978659,0.4426220498926018,0.8903788599556648,110.63822906261326
0.9496130392759978,0.5136203579553369,0.1392850948951169,131.81505327607732
0.9622357436144836,0.6088566329496218,0.7550094887711156,162.3907351727173
0.254085389699971,0.4529401800183614,0.7048400050385559,75.62545088987561
0.5775881085202927,0.6772947094776945,0.3966235603568108,119.65383469639227
0.1688716859577245,0.1786208069750942,0.1614781243466478,31.126771678468636
0.6339816365130346,0.9084515847844772,0.4368955287959872,129.1783328151899
0.8736142411417672,0.6110251906780988,0.997486272096188,150.84340418882994
0.3010751340280235,0.6979831345805286,0.2169114433542438,81.30100329828258
0.8337562497498718,0.9391011222226272,0.8430127079277977,158.58751893028378
0.0941261212249754,0.1549142603943922,0.2073448926974633,35.87029919640534
0.8257888777866159,0.5642603635561294,0.9256204937686284,145.11482723128964
0.3723327775003106,0.0756589022271031,0.7766647712723778,72.87532037503937
0.8745949090880057,0.2904964248012799,0.8574929352996536,143.11088212106762
0.2231603034734414,0.3284769313439278,0.0853587417380302,59.474604117458796
0.018759641994519,0.7250567146562129,0.2650095517860625,55.90318107216487
0.881672509267914,0.8619370182117884,0.7080312494028972,169.8990348968807
0.2700283283395684,0.5710787586173599,0.0473733257569247,71.88882889700227
0.384020253420142,0.636713337316326,0.695424416961951,92.1363433624009
0.1615710774556404,0.0405510261126979,0.4725390453489382,43.48648817038453
0.6160536660989906,0.6692447658701086,0.4165058363644751,117.53173586240742
0.9927487301779933,0.5023395839606314,0.8116437650800158,162.59081344277348
0.3409304201661586,0.4579758380100682,0.294599291796963,71.38300609812946
0.131157937729256,0.7906614003229768,0.5168593640903214,68.97692782179531
0.3452960224435651,0.4135298948611896,0.2184518264023311,65.89513316853406
0.6747558027543696,0.948978984522626,0.0048504181699594,126.06440538566697
0.414983564758846,0.3986615329089865,0.0591597776650837,83.01103226900656
0.7941019216276105,0.2876439328412124,0.5063000307258188,114.08318758460514
0.3245384276259823,0.6179823708982581,0.9487351977013418,92.2274162964937
0.4926660707324676,0.0489845686945296,0.4762020585089096,68.06143256530397
0.2749922993099829,0.7711741343862204,0.2021902745445782,90.57843243780479
0.1360944392333541,0.6622777954140573,0.6728774862054593,71.91213105769783
0.6225820418419733,0.7541829669620395,0.000224375458786,113.86923141305564
0.6401162771301941,0.3474273716888502,0.3996937928048354,107.03830609418635
0.3996375693591393,0.6641856592214639,0.2497915241165216,87.17555844728227
0.6381692293925089,0.2507807285519958,0.0824755088710504,92.51362616074981
0.3883653780370257,0.3332513406078298,0.3157465790869908,71.98027656284717
0.362640890944824,0.5244383989366825,0.720407216241795,92.92381214931622
0.7776828515485709,0.1628517554227263,0.1048290025880997,91.07996494325201
0.3808932589446389,0.0963115592566863,0.2434454140849635,60.52500577173993
0.7251639186422528,0.6405872626665393,0.1176730251452189,108.23114187837238
0.4760525273587171,0.0028857694760548,0.3837814785664308,67.26032478283179
0.001896644156418,0.921749898344798,0.627876059336833,65.31051099432653
0.1748341288186035,0.1073789944204378,0.9804913169342052,58.30416908035248
0.8852659607929791,0.9623658604652487,0.7324515014731434,177.49240111603302
0.1268578391263912,0.0623274833637158,0.0621939087814979,25.124152563007023
0.8919845689527998,0.6507017194879519,0.4585720535360663,144.05140056769318
0.7368531433757058,0.966475724716038,0.3738051948115271,137.7095071650855
0.975110052730472,0.5344497823666944,0.5187046083621885,147.26266973869488
0.4422608241112601,0.1233064409014206,0.6049304490172885,79.12400312996532
0.5191209707254382,0.193055653557377,0.9051350860439988,105.3617483373871
0.1205321574474627,0.5792532388950028,0.1720528727579695,48.43389626457508
0.5729832218362686,0.7574267741392354,0.2516533498013592,115.82563428305514
0.9028829437114124,0.3651114650556454,0.8070519449538709,138.09302918278047
0.2689856000139112,0.2898473500531101,0.9710024194979234,80.09852986539067
0.305356883232488,0.7005593488957363,0.1088476431940184,73.23735888824288
0.7546613696691485,0.90740774500122,0.3458717680389973,148.32666741087277
0.9076784557563145,0.395300708892816,0.2903397545929517,124.5823866717418
0.4278093944947582,0.1689705017515495,0.0079584178084531,63.447412895796
0.5761480625790503,0.6045398767613652,0.3244795921301598,102.44598641932217
0.7268979017015491,0.3312504499588258,0.9796917771458996,124.85499289842366
0.9776008443041748,0.5499236653076789,0.2338007512309139,136.75265088203375
0.0391038548210592,0.8860721045197424,0.5937930388279224,69.27018272973476
0.9320772206624944,0.2840219204643886,0.9086155588845232,136.22606131061463
0.6975758247119385,0.243942437051374,0.0553468600329315,94.00768385759113
0.0429271215542429,0.7769646025414887,0.2170376863322956,59.43447776433433
0.174017438923586,0.1300762865682122,0.6134281872340873,44.564445895106275
0.9919831864621792,0.2820048219879816,0.8278102206051478,138.55401084439129
0.4353844649504471,0.9778488792049456,0.775533866760123,125.59499895954518
0.5845361499948658,0.4506084311180822,0.3888104185595089,109.30612285065884
0.4257687544202218,0.5751073200830584,0.4875250274500071,94.2892871896355
0.1957641991412746,0.6503069989391571,0.9382681172274764,99.37460129105231
0.0937871656296483,0.824981114839711,0.0534473327040778,59.52186460011943
0.8174088469877705,0.8815428090306289,0.550125608783495,142.98340405405085
0.1120367823086815,0.7037041424630219,0.7235906091851709,87.23042570802268
0.6652481560679047,0.2170060362568022,0.3301681032832623,97.33414083001578
0.524629212998871,0.8584902073988164,0.899482805247917,127.33336337734454
0.792388235013206,0.2156619638196505,0.4733587357701438,107.38240130630777
0.6858826363594025,0.1927237053174407,0.4767724996881186,93.40690350784597
0.0056503300736896,0.871766486143582,0.8236047370001103,71.84547094951137
0.2652360386944407,0.0808960721267744,0.7698992087199444,60.167934205803085
0.2353837691498676,0.8550142504245636,0.8749546691609217,100.66005207930021
0.9617472281713678,0.6851101472533029,0.8552518071967984,163.1237852514745
0.5971236624991194,0.9183632839543098,0.7155956519990679,134.07847575833222
0.6025836131217521,0.3872525928398234,0.5651738844437407,113.60047198596604
0.3263489173478341,0.3704574135563601,0.805114354989638,92.25663844964036
0.304299812976524,0.963789511462293,0.235264839255985,99.90289448399275
0.5591822794846754,0.959662109160504,0.8857498743789928,140.05401360321315
0.78617685326573,0.3970808111533508,0.8967486271483651,134.07992845701958
0.7044470750811883,0.5184131147775812,0.3286086168181376,108.99639911418865
0.1243419422656125,0.117254737417696,0.5642795206837421,53.47399832719661
0.6441724167368772,0.5967473605654495,0.6523528639180541,119.57654975038176
0.9570310593369344,0.6208476051205234,0.4831621821676009,146.16352216470608
0.6390710765356693,0.7291121594774219,0.2927238339604512,126.73050686360894
0.0344490280570999,0.4866972717180178,0.7662465692928336,70.01510604140913
0.1511627200406986,0.1608321757210981,0.3637825741877103,34.749546572923535
0.1498306265890605,0.0793980125069844,0.5233963389866084,45.19176927540896
0.5578114505051106,0.4433916038367356,0.3923639623736676,93.70159081140449
0.3085038125491756,0.7280937329245907,0.6099723985799409,103.93686529175174
0.90679255076418,0.3247195901277097,0.3246162392328028,124.83663756072525
0.9379184578000545,0.3666981730186852,0.8833042225065239,144.20109701891235
0.8196606530307015,0.6105538838676581,0.2966844153993686,131.91967116715162
0.4486136463799354,0.8592763170516823,0.8848299523530875,123.36168057294842
0.666952987403028,0.6532438366044838,0.2045900617046812,113.86611308299018
0.2046763973721215,0.0638184313020105,0.4297301592466286,44.15611407383507
0.7442900576695313,0.9950671614585754,0.1640112330030501,129.74850705144942
0.2172586895558059,0.6555480989666409,0.4213349213319873,84.21468241463215
0.5555347241737908,0.1227212684153729,0.1427872022590547,85.07833717153352
0.5327999036828582,0.0671740400679535,0.4142141361913956,74.37184749006619
0.3382573055216246,0.118380801627555,0.7355210841825762,73.04548265926377
0.3191968829000094,0.1904207330453793,0.3730110259691961,61.15379655168205
0.6152873807983639,0.5571226059919849,0.5324548515842923,119.44631825681572
0.8813464613067584,0.777794179044634,0.2443889575599087,137.59614329166132
0.5219043975954363,0.7726455014990775,0.8039485815580789,133.25570561109922
0.5429816312589685,0.3567983139696523,0.3172272192813404,94.75552628221132
0.8750057095471429,0.3603455923838354,0.7040450890454686,136.0852383846036
0.7479901936871707,0.9453310625026312,0.1256553687925461,144.15503559197484
0.1792756663615204,0.3584901392793391,0.1111632234955577,46.851005521914395
0.5263315820230703,0.7021089706961005,0.7520640527769734,128.88097633965546
0.0045011986888601,0.901254484380589,0.8512338036991004,77.93149829548193
0.8554298052944209,0.4106384635979733,0.4641418675319153,126.92671844751496
0.829551353861054,0.4676660027599161,0.934856443334043,144.368784592474
0.0288221944199801,0.2643541010033711,0.7304215512441937,52.91326276151301
0.4902212908628832,0.4728177702651392,0.8081556802016097,107.2967761934199
0.4481387721998128,0.7748311583735024,0.3022386106695318,111.34088705305209
0.0600454964119447,0.1979986276187826,0.0051966107401114,24.8329651912375
0.1503936185120224,0.2697848843624058,0.6114457318064669,49.99138955550167
0.248317797486614,0.887279722928737,0.4467499989922963,87.55008517753497
0.6450931251263948,0.1760339727123334,0.2779939469247937,100.89726205206885
0.44631298009521,0.715864208202502,0.0358775345639059,100.42791901007456
0.6916478227611392,0.3571653148589947,0.2795665184674617,98.24956951689335
0.8181370620487064,0.8511530132982562,0.8221527917541438,160.05991578831674
0.192874661263267,0.8121050633974322,0.8202397136253519,95.8980420275806
0.8440393990447089,0.0207832721936986,0.6190798791698112,107.4395833477192
0.7497052684981457,0.72138769654197,0.2556121473666264,126.20636333315854
0.6763643888751741,0.031465628240412,0.0721696214009634,83.68658857738534
0.0982585057474522,0.8239499429940551,0.0039656427305536,62.16696087903522
0.3401344798222274,0.9784418464247324,0.3880970936854049,105.42771034596453
0.293946090088408,0.3880858315454188,0.3683410953403281,72.11499382207094
0.506477934089489,0.3585954988358338,0.4958576966978364,96.43995203686235
0.1803922688824508,0.904139284101674,0.7701233903504356,102.6189711344681
0.1326928694798064,0.4920643320653602,0.1777085778356384,57.80377283820655
0.5823019960711537,0.1559572334670432,0.6266582383309016,88.81972397461703
0.5438748552507937,0.8365376622621498,0.9015787773993142,131.1802946853459
0.0858777163581975,0.9993557586416228,0.4930160129870571,82.08912519437938
0.963090644510944,0.3258777688553225,0.0580455396403549,120.90905815694579
0.3217791346815463,0.0733036130712354,0.087025239413669,47.48914455544265
0.8334102603086186,0.9530834144781868,0.4312364228626261,145.7192967430003
0.7231083940353801,0.4381411212003054,0.8459971889655237,132.45417792787885
0.6082065062238455,0.7320033255931543,0.9456282143206628,134.39302725606137
0.7610315864210253,0.8899048522275238,0.4842522931806201,137.35606450958994
0.5393124857335003,0.1475190734913967,0.5685729447706179,83.0411834136511
0.1528445408280296,0.3930139370866935,0.5478027158663845,54.88792062552428
0.8933929967447187,0.5760053507001414,0.4594229974639228,133.82875977847598
0.6407107912085421,0.4044521570215765,0.5343099828240583,109.15730215678971
0.5516202087091852,0.6996765870511577,0.3029593710114353,104.91270175097334
0.8300871882424871,0.6737124157708405,0.8526621593929026,148.1169153288559
0.086461543320999,0.1577742831409329,0.2586483510721569,36.22620435484801
0.5128860060916671,0.8793963709101839,0.6804414656205671,121.54117235468206
0.2184992728098371,0.0099427452931687,0.3481148984483345,48.80732087973236
0.613474680761662,0.4927085458066131,0.8248645398239628,111.36766820298979
0.1868553801754395,0.0388360331141577,0.1166793826073549,25.165415138348603
0.4935973368948622,0.5696396227147956,0.4038345462038364,107.08497486765233
0.523406521549447,0.8425805819609196,0.4969374947637632,117.15404115865385
0.370254787776468,0.1088177310764201,0.98463111237204,72.24161029553764
0.3060624819889366,0.5297935602977785,0.0067606448466406,68.8841220830054
0.1659618194656332,0.0448641020412933,0.2311483703905536,26.24307623370541
0.381163550511645,0.9051794664634712,0.0883406547677676,101.03545193082036
0.9410463880178196,0.9547051889286174,0.4222903103883307,163.3613116226103
0.0538917955303152,0.4336649492171106,0.6596143551596712,66.48536933927255
0.1485056528610555,0.8623851056993835,0.1974160194560375,80.74102073836283
0.9105949476280948,0.6971487548840876,0.6156250248917688,155.08150701376235
